Acc_x (mg),Acc_y (mg),Acc_z (mg),Gyro_x(rad/s),Gyro_y(rad/s),Gyro_z(rad/s),dt(s),Roll(degree),Pitch(degree),Yaw(degree)
38.555393,20.24777,-1015.496341,0.312015,0.331452,0.000719,0.002475,173.741931,-7.971977,83.366468
40.629575,16.05869,-1016.604203,0.306517,0.31508,0.023703,0.00245,173.810416,-7.990046,83.362132
45.693021,20.525629,-1017.749625,0.300103,0.283017,0.042694,0.002425,173.876254,-8.004946,83.354851
51.488531,25.735316,-1020.725986,0.295979,0.256574,0.058453,0.00245,173.940256,-8.018545,83.345138
58.260127,30.086386,-1022.713177,0.295215,0.239053,0.076306,0.00245,174.00281,-8.031963,83.332837
64.360664,35.369397,-1025.735002,0.297964,0.235322,0.092215,0.00245,174.064074,-8.046839,83.318467
67.83797,44.293016,-1027.714947,0.303615,0.240572,0.10929,0.00245,174.123324,-8.063607,83.302158
72.413372,49.512962,-1031.002207,0.312931,0.249751,0.129013,0.00245,174.182324,-8.083155,83.283422
74.731576,48.278121,-1033.48497,0.319498,0.252092,0.149798,0.002425,174.242311,-8.103421,83.261921
75.951684,45.945582,-1037.165109,0.327593,0.238796,0.170366,0.00245,174.304751,-8.12273,83.23702
80.954124,41.8158,-1043.334598,0.334618,0.209026,0.19162,0.00245,174.369669,-8.139467,83.20851
86.261591,40.319852,-1049.512937,0.33416,0.163732,0.210174,0.002425,174.434685,-8.151192,83.17698
94.497316,40.214145,-1055.741163,0.32912,0.110845,0.22632,0.00245,174.499625,-8.158335,83.142151
104.380185,42.466579,-1061.604276,0.31904,0.055788,0.241015,0.00245,174.562563,-8.160743,83.104614
116.520254,44.961765,-1065.029335,0.308197,0.010244,0.252608,0.00245,174.623218,-8.16043,83.064968
130.673499,48.855192,-1072.011419,0.297354,-0.024626,0.259489,0.002425,174.680685,-8.159204,83.024477
141.471449,48.691599,-1076.12275,0.284525,-0.046055,0.265914,0.002475,174.737138,-8.158155,82.982025
151.232308,55.947774,-1079.80967,0.274292,-0.062389,0.268671,0.002425,174.788993,-8.157483,82.940134
160.383114,66.31585,-1084.207902,0.263449,-0.071808,0.268031,0.002475,174.836833,-8.157888,82.897852
171.608102,69.715116,-1088.548809,0.248176,-0.071009,0.271983,0.00245,174.881033,-8.161458,82.855605
180.392875,67.529225,-1092.319874,0.23382,-0.064729,0.273299,0.00245,174.923699,-8.168216,82.813184
187.469497,68.732437,-1095.045388,0.220075,-0.054797,0.27108,0.002425,174.963518,-8.178127,82.771691
195.766227,73.886402,-1097.784176,0.206635,-0.039964,0.272049,0.00245,175.000115,-8.192237,82.730063
203.086872,76.828121,-1102.044416,0.191058,-0.027179,0.272381,0.00245,175.033557,-8.209859,82.688677
211.749634,75.756777,-1105.491405,0.170745,-0.014298,0.271637,0.00245,175.064324,-8.231393,82.647518
222.791606,78.075946,-1110.837577,0.150433,-0.002714,0.268393,0.002425,175.091226,-8.257043,82.60746
233.589556,83.105289,-1111.97641,0.124317,0.016748,0.261663,0.00245,175.112994,-8.288142,82.568395
242.49634,91.353552,-1115.618621,0.098049,0.052607,0.256583,0.00245,175.128575,-8.326174,82.530813
253.172279,90.680361,-1119.160207,0.06674,0.098794,0.250945,0.002425,175.139699,-8.372817,82.494914
257.137628,81.524346,-1114.853654,0.036654,0.148392,0.245479,0.002475,175.149037,-8.427946,82.459293
259.821864,75.797719,-1111.810557,0.004582,0.185512,0.230342,0.00245,175.155004,-8.488402,82.426374
261.896047,75.42677,-1107.824601,-0.029018,0.200057,0.209125,0.002425,175.155886,-8.550748,82.39691
264.397267,74.673106,-1101.672617,-0.065366,0.197021,0.181275,0.002475,175.151088,-8.61381,82.37077
269.399707,68.819692,-1095.150244,-0.10263,0.184529,0.150265,0.00245,175.142158,-8.675902,82.348876
270.253782,62.879024,-1088.523015,-0.141422,0.167276,0.115472,0.00245,175.128767,-8.735559,82.33144
271.046852,60.609742,-1081.786602,-0.18052,0.157176,0.078279,0.002425,175.11006,-8.793447,82.319155
273.121035,61.115108,-1073.522147,-0.218395,0.155971,0.043955,0.00245,175.084863,-8.851886,82.311625
272.877013,59.637804,-1063.216286,-0.252605,0.165855,0.010508,0.00245,175.054549,-8.911653,82.308887
270.192777,57.296802,-1049.228025,-0.286052,0.185814,-0.023087,0.00245,175.019425,-8.973725,82.311054
263.726208,54.528277,-1037.157206,-0.314,0.20801,-0.058196,0.002425,174.980926,-9.0368,82.318249
256.161542,50.908478,-1023.594206,-0.338284,0.221219,-0.089766,0.002475,174.938355,-9.100477,82.330144
245.058565,44.495018,-1008.806625,-0.35661,0.224284,-0.120891,0.002425,174.895671,-9.160925,82.345852
237.310883,39.344164,-996.730628,-0.376159,0.22722,-0.148125,0.00245,174.850748,-9.220014,82.365379
231.149341,35.860753,-982.947656,-0.393111,0.239113,-0.173415,0.00245,174.80404,-9.279219,82.388459
222.7306,37.243188,-969.33929,-0.403649,0.263997,-0.191893,0.002425,174.755691,-9.339242,82.414256
211.627623,36.965522,-956.934889,-0.408384,0.29496,-0.207534,0.00245,174.705784,-9.400784,82.44295
201.988775,34.712527,-941.986072,-0.4093,0.328681,-0.219547,0.00245,174.656225,-9.464439,82.473675
187.713519,40.528958,-926.711112,-0.401206,0.354086,-0.230216,0.00245,174.605574,-9.527416,82.506589
176.427526,50.351865,-911.686999,-0.388835,0.369012,-0.23299,0.00245,174.553152,-9.589198,82.540692
166.300634,51.81487,-902.696645,-0.372341,0.374095,-0.229916,0.00245,174.502669,-9.648465,82.574535
158.06491,50.960773,-895.314998,-0.351571,0.373776,-0.223873,0.002425,174.456246,-9.70447,82.607128
150.561249,49.146874,-886.77993,-0.330189,0.372034,-0.213771,0.002475,174.412584,-9.759048,82.638878
141.959492,49.977069,-878.564609,-0.307281,0.369743,-0.200661,0.00245,174.372771,-9.810038,82.668467
136.957052,53.987311,-873.488393,-0.283761,0.357667,-0.187963,0.00245,174.335199,-9.857699,82.696349
134.699854,60.352776,-867.233155,-0.258867,0.341232,-0.179425,0.00245,174.299038,-9.902412,82.723212
132.137628,64.667985,-865.594423,-0.227253,0.323469,-0.170572,0.002425,174.26651,-9.943165,82.748571
129.20937,70.792108,-864.721971,-0.198847,0.306346,-0.15843,0.00245,174.235738,-9.980914,82.772633
127.867252,77.15823,-862.47688,-0.169829,0.287092,-0.142553,0.00245,174.207178,-10.015588,82.794586
126.525134,80.292814,-865.689309,-0.140811,0.271102,-0.123872,0.00245,174.182261,-10.047428,82.813839
126.525134,84.032347,-868.007917,-0.115307,0.258794,-0.104169,0.002425,174.160491,-10.077102,82.830172
127.562225,83.855577,-870.994442,-0.095147,0.248831,-0.08376,0.00245,174.142106,-10.106139,82.843604
130.307467,82.413941,-874.465622,-0.075293,0.239785,-0.06392,0.00245,174.12775,-10.134847,82.853972
134.516837,78.437491,-876.212882,-0.056661,0.225508,-0.04719,0.00245,174.11803,-10.163079,82.861489
139.09224,78.353154,-876.921933,-0.040319,0.204809,-0.033848,0.002425,174.111193,-10.189716,82.866737
145.253782,74.58491,-880.625509,-0.026879,0.182394,-0.023889,0.00245,174.107941,-10.215573,82.87004
149.89019,76.685614,-883.704467,-0.011454,0.157424,-0.016412,0.00245,174.106441,-10.239367,82.872034
156.539776,88.908067,-888.795656,0.003054,0.132022,-0.013115,0.00245,174.102896,-10.261495,82.873939
164.409468,106.255212,-893.562112,0.018174,0.121003,-0.001581,0.00245,174.095815,-10.284459,82.875114
172.706198,105.231399,-903.890657,0.028101,0.130075,0.01592,0.00245,174.091369,-10.310999,82.873797
182.9551,87.831913,-913.861798,0.036501,0.151571,0.029276,0.00245,174.094833,-10.343499,82.869746
187.774524,68.198252,-921.787861,0.043068,0.180121,0.038639,0.00245,174.106381,-10.381132,82.86352
193.204002,56.609074,-930.082902,0.044137,0.20406,0.044254,0.00245,174.122264,-10.423276,82.856093
197.596388,53.199452,-930.506656,0.040166,0.213888,0.04248,0.00245,174.138603,-10.467964,82.848845
203.025866,52.777012,-935.117326,0.034363,0.209649,0.0338,0.00245,174.154056,-10.513151,82.842722
210.163494,52.104575,-937.593499,0.026421,0.194461,0.023649,0.002425,174.168359,-10.55765,82.837788
218.399219,50.035964,-943.467528,0.013287,0.187937,0.010667,0.00245,174.181213,-10.603397,82.83443
227.183992,47.03033,-945.613695,-0.000611,0.199077,-0.002721,0.00245,174.192697,-10.652929,82.832939
230.417277,42.784021,-948.614808,-0.013134,0.225082,-0.017955,0.002425,174.203436,-10.70604,82.833664
231.149341,41.350577,-945.442007,-0.025658,0.257742,-0.034139,0.00245,174.212207,-10.764026,82.837108
232.857491,42.11394,-942.819185,-0.039708,0.29129,-0.055448,0.00245,174.218007,-10.826794,82.844105
230.966325,44.174455,-938.513578,-0.048566,0.319676,-0.080164,0.002475,174.220895,-10.893021,82.855296
228.465105,44.784581,-935.237427,-0.058951,0.347038,-0.106532,0.002425,174.221582,-10.96072,82.870327
221.754514,43.637188,-927.673928,-0.067199,0.375162,-0.131466,0.002475,174.22028,-11.031118,82.889654
214.982918,39.197453,-922.637148,-0.069948,0.401213,-0.156259,0.0024,174.219883,-11.100809,82.911821
203.025866,39.313419,-916.71982,-0.068878,0.416228,-0.180816,0.002475,174.218214,-11.170156,82.938541
190.275744,41.561717,-908.673174,-0.067199,0.418999,-0.206677,0.00245,174.215373,-11.234797,82.96883
176.183504,47.452033,-902.529381,-0.065519,0.410351,-0.230667,0.00245,174.209967,-11.293121,83.002818
163.98243,55.108061,-894.028955,-0.063839,0.392069,-0.249701,0.00245,174.201439,-11.344606,83.03981
151.415325,57.83885,-885.367855,-0.058341,0.367963,-0.269316,0.002425,174.192271,-11.387761,83.079043
135.858956,56.519111,-879.473963,-0.049483,0.330708,-0.283701,0.00245,174.184225,-11.420676,83.120135
122.193753,48.717477,-871.591375,-0.034668,0.281971,-0.297956,0.00245,174.180742,-11.441996,83.162006
107.674475,44.622337,-868.290937,-0.017105,0.224326,-0.308339,0.002425,174.18125,-11.449635,83.203758
94.131284,51.179817,-867.12886,0.006262,0.161629,-0.314574,0.00245,174.182412,-11.443847,83.24644
80.22206,66.229065,-866.105528,0.030392,0.102627,-0.313824,0.00245,174.181492,-11.424793,83.289283
69.973158,78.565977,-867.410214,0.057882,0.051049,-0.301921,0.00245,174.180343,-11.395012,83.330591
60.639336,84.076303,-870.065418,0.085067,0.008731,-0.280002,0.00245,174.181791,-11.356331,83.368549
55.392875,88.565829,-878.787516,0.114543,-0.025276,-0.252055,0.002425,174.186856,-11.311428,83.401955
50.45144,87.113084,-888.088769,0.139742,-0.048721,-0.213631,0.00245,174.197491,-11.26208,83.42973
48.621279,85.608287,-896.900942,0.160513,-0.065639,-0.172264,0.00245,174.213038,-11.210424,83.451215
52.098585,82.986026,-905.223284,0.177465,-0.073197,-0.126663,0.00245,174.233382,-11.159728,83.465883
57.101025,89.798392,-919.040049,0.191516,-0.066955,-0.079707,0.002475,174.255101,-11.112242,83.474451
65.33675,94.050248,-932.893427,0.200068,-0.032734,-0.026973,0.00245,174.278026,-11.073068,83.476135
74.670571,92.766834,-944.786723,0.20801,0.028975,0.028287,0.002425,174.303855,-11.046213,83.470751
81.13714,93.32547,-950.107198,0.215799,0.103153,0.082549,0.00245,174.332143,-11.032681,83.458668
84.858468,89.696533,-954.404709,0.218853,0.167159,0.135367,0.00245,174.363328,-11.029962,83.439729
92.057101,82.116843,-958.688947,0.221297,0.209525,0.180129,0.00245,174.398472,-11.036024,83.414514
100.597853,79.061322,-962.225355,0.220839,0.226823,0.21807,0.00245,174.435469,-11.047665,83.383938
112.249878,76.839474,-967.446055,0.219006,0.237419,0.251144,0.002425,174.473428,-11.06435,83.348991
126.220107,70.976266,-974.774048,0.213661,0.25348,0.282991,0.00245,174.513722,-11.088274,83.308982
138.787213,65.858819,-979.671329,0.205872,0.280988,0.314856,0.00245,174.55531,-11.120136,83.26447
153.001464,65.586041,-980.111274,0.200221,0.3078,0.339655,0.00245,174.596597,-11.160367,83.216771
167.15471,66.524571,-981.708311,0.195028,0.329571,0.359193,0.002425,174.63683,-11.207461,83.167125
181.124939,59.893768,-982.824926,0.191516,0.347893,0.373373,0.00245,174.679234,-11.26195,83.114772
191.556857,54.425138,-985.423461,0.189989,0.358645,0.379032,0.00245,174.723185,-11.320819,83.061382
201.378721,51.037542,-984.338186,0.188156,0.357457,0.381421,0.00245,174.767827,-11.382345,83.007405
209.614446,39.418434,-985.559561,0.186781,0.341006,0.37866,0.002475,174.816148,-11.444312,82.952313
218.948267,32.932772,-988.897927,0.179756,0.307489,0.369073,0.0024,174.864265,-11.502145,82.899265
231.698389,32.959879,-990.082126,0.170593,0.267445,0.356544,0.002475,174.911518,-11.559299,82.845949
243.594436,36.826295,-990.804451,0.162651,0.234275,0.342803,0.00245,174.955577,-11.614395,82.794918
253.843338,40.567334,-990.992234,0.158986,0.210494,0.325146,0.00245,174.997258,-11.668704,82.746349
262.445095,41.448731,-989.406964,0.158833,0.190556,0.301802,0.00245,175.037783,-11.722347,82.700928
265.251342,34.903772,-987.683702,0.158986,0.158173,0.27601,0.00245,175.079549,-11.771876,82.658368
266.288433,42.656464,-985.740002,0.16204,0.101516,0.242015,0.002425,175.117933,-11.813003,82.620849
266.59346,52.41677,-985.142588,0.159444,0.024246,0.204282,0.00245,175.151979,-11.84299,82.588081
272.632992,61.781745,-990.340044,0.156389,-0.057833,0.169658,0.00245,175.181716,-11.862302,82.55989
279.465593,67.495098,-997.333894,0.152266,-0.117793,0.137711,0.00245,175.208261,-11.874205,82.535917
287.030259,67.1489,-1002.803935,0.146157,-0.139104,0.114202,0.002425,175.23319,-11.884708,82.515239
288.677404,65.452842,-1005.457536,0.139895,-0.134928,0.09573,0.00245,175.257346,-11.895658,82.496958
285.261103,70.181546,-1006.917527,0.134855,-0.118061,0.081333,0.00245,175.278765,-11.90756,82.481262
283.18692,73.28394,-1006.252527,0.127677,-0.107645,0.06903,0.00245,175.297698,-11.920122,82.467676
283.18692,74.10519,-1005.7466,0.119583,-0.106133,0.055894,0.00245,175.314742,-11.932706,82.456062
280.6857,77.838134,-1007.502806,0.114238,-0.109746,0.04187,0.002425,175.329286,-11.943741,82.446755
284.224012,83.000852,-1012.683317,0.105685,-0.102714,0.031283,0.00245,175.340887,-11.956059,82.439274
291.300634,83.046218,-1017.685552,0.092703,-0.065499,0.025109,0.002475,175.350552,-11.975035,82.433035
292.032699,73.627589,-1019.205401,0.080791,0.00745,0.023081,0.00245,175.361109,-12.004212,82.427396
288.738409,70.177682,-1017.320149,0.070253,0.086671,0.024407,0.00245,175.371015,-12.043483,82.422278
282.637872,69.228989,-1010.336655,0.057119,0.148094,0.022029,0.00245,175.378968,-12.089845,82.418183
278.916545,67.105602,-1004.75658,0.04261,0.181137,0.016916,0.002425,175.385154,-12.139544,82.415108
276.47633,64.974873,-999.679514,0.031156,0.195035,0.007155,0.00245,175.389967,-12.190809,82.413446
274.76818,63.923487,-994.662595,0.019243,0.20282,-0.002627,0.00245,175.39301,-12.242669,82.413223
273.18204,61.223013,-990.095128,0.012218,0.213567,-0.015009,0.002425,175.395458,-12.295155,82.4147
273.792094,56.281021,-983.985593,0.005804,0.230325,-0.024255,0.00245,175.398098,-12.350657,82.417407
272.755002,52.175621,-980.374257,-0.000611,0.254016,-0.03564,0.00245,175.400676,-12.409033,82.421741
267.874573,46.842066,-974.732528,-0.005193,0.284028,-0.047896,0.00245,175.403785,-12.470142,82.427816
262.567106,44.283158,-967.562758,-0.006262,0.311172,-0.061295,0.002425,175.407053,-12.533029,82.43585
253.233285,43.027237,-960.338018,-0.006262,0.327733,-0.076392,0.00245,175.410031,-12.5959,82.446265
245.119571,46.720746,-953.644246,-0.003665,0.331727,-0.092083,0.00245,175.411531,-12.656777,82.459256
238.958028,51.495763,-948.889942,0.00168,0.323687,-0.109969,0.00245,175.411549,-12.714395,82.475079
232.857491,51.571347,-945.739167,0.007331,0.31328,-0.12245,0.002475,175.41182,-12.768898,82.492783
223.218643,45.876252,-942.563352,0.017411,0.305889,-0.136419,0.002425,175.415096,-12.818134,82.51157
214.616886,41.147549,-941.103361,0.030239,0.296795,-0.147807,0.00245,175.421324,-12.863539,82.531745
203.879941,39.342306,-940.085575,0.045206,0.279369,-0.156444,0.00245,175.42999,-12.902768,82.552819
190.580771,42.369116,-942.571351,0.059257,0.246525,-0.165559,0.00245,175.439388,-12.932583,82.575041
180.392875,46.660792,-944.572472,0.072849,0.2032,-0.169446,0.00245,175.449197,-12.95268,82.597647
172.706198,52.641088,-949.498562,0.08354,0.159143,-0.170211,0.00245,175.458589,-12.963686,82.620302
166.300634,60.43764,-954.687922,0.093162,0.122969,-0.163792,0.00245,175.467034,-12.967246,82.642201
159.468033,58.623452,-961.37953,0.099271,0.094785,-0.150638,0.002425,175.477491,-12.964258,82.661516
153.489507,57.092301,-967.942091,0.102478,0.073119,-0.132503,0.00245,175.489677,-12.956379,82.678057
144.704734,56.150003,-971.672118,0.10263,0.049617,-0.11323,0.00245,175.502895,-12.942474,82.69149
139.031235,57.342202,-975.152146,0.100951,0.017845,-0.092132,0.002425,175.516168,-12.922391,82.701505
136.59102,62.956631,-978.785508,0.097896,-0.020616,-0.067269,0.00245,175.528112,-12.896444,82.708054
135.431918,73.612922,-980.672363,0.094383,-0.059406,-0.03966,0.00245,175.536989,-12.865053,82.710998
143.484627,79.978851,-988.578389,0.089954,-0.088545,-0.003042,0.00245,175.544541,-12.832368,82.708793
150.927282,77.561221,-994.032992,0.078653,-0.097952,0.037734,0.00245,175.552718,-12.801103,82.700434
161.298194,72.351342,-1001.207748,0.066588,-0.081131,0.081053,0.002425,175.562271,-12.775788,82.685791
171.608102,64.285587,-1001.282386,0.053606,-0.047565,0.121868,0.00245,175.573838,-12.758913,82.664958
182.04002,60.554903,-996.329943,0.040777,-0.018273,0.154151,0.002475,175.585649,-12.750131,82.639343
188.506589,57.757668,-990.281308,0.026879,-0.015824,0.179825,0.00245,175.596971,-12.74434,82.610159
198.999512,59.253616,-984.102969,0.009011,-0.034718,0.197512,0.00245,175.605714,-12.739786,82.578377
214.006833,62.853939,-980.752083,-0.004887,-0.064345,0.210799,0.00245,175.611695,-12.736157,82.54465
230.966325,67.376697,-977.059521,-0.018785,-0.090652,0.220629,0.002425,175.6145,-12.734547,82.509927
250.976086,73.354925,-975.03073,-0.032072,-0.090785,0.229226,0.00245,175.613707,-12.739276,82.47406
271.961933,76.183789,-975.871089,-0.048261,-0.054224,0.239213,0.00245,175.609993,-12.755512,82.437355
287.213275,68.577841,-972.830156,-0.061395,0.017833,0.249682,0.00245,175.607017,-12.786743,82.399405
297.767204,62.036649,-965.77983,-0.069337,0.101386,0.255945,0.00245,175.604922,-12.83338,82.361034
304.111762,56.318213,-956.092751,-0.081096,0.17415,0.251364,0.002425,175.602648,-12.892387,82.324107
309.053197,56.759104,-945.148999,-0.092093,0.228551,0.237456,0.00245,175.597862,-12.961398,82.289475
314.970717,62.060006,-932.752036,-0.09698,0.258949,0.213526,0.00245,175.589587,-13.037038,82.259054
317.776964,56.653222,-921.989286,-0.103089,0.271258,0.183784,0.00245,175.581126,-13.115694,82.232666
318.387018,46.70834,-911.914971,-0.101561,0.27112,0.148927,0.002425,175.575145,-13.194415,82.210752
318.875061,46.065367,-907.303547,-0.095911,0.267795,0.10893,0.00245,175.568705,-13.272925,82.194292
316.190825,47.262183,-899.315541,-0.089496,0.265294,0.072107,0.00245,175.561457,-13.350277,82.183208
311.615422,49.814037,-891.761645,-0.076515,0.266492,0.034896,0.00245,175.553817,-13.426324,82.177711
305.148853,50.275351,-886.515248,-0.06109,0.263127,-0.000247,0.002475,175.546825,-13.500026,82.177291
295.387994,47.909212,-883.373225,-0.044443,0.253452,-0.028557,0.002425,175.542324,-13.568011,82.180578
287.823328,42.25958,-880.124086,-0.023825,0.235093,-0.057962,0.00245,175.54162,-13.631071,82.187475
280.380673,38.30591,-879.296905,-0.004582,0.207633,-0.084011,0.00245,175.54421,-13.687336,82.197472
270.924841,33.659283,-880.3241,0.015578,0.169576,-0.107683,0.00245,175.550601,-13.734523,82.210043
261.469009,27.757297,-883.212261,0.034057,0.127234,-0.130477,0.00245,175.561055,-13.771909,82.224904
251.464129,24.20319,-885.42441,0.050093,0.077102,-0.151491,0.002425,175.574468,-13.798197,82.241705
243.045388,27.165429,-890.306447,0.062617,0.024925,-0.170474,0.002475,175.588029,-13.813802,82.26135
234.138604,29.739021,-896.470198,0.072849,-0.029225,-0.185057,0.002425,175.601792,-13.818008,82.282221
226.878965,29.106115,-902.32079,0.081402,-0.073938,-0.197741,0.00245,175.616677,-13.812906,82.304617
219.924353,27.056516,-910.947441,0.0869,-0.100299,-0.201728,0.00245,175.633035,-13.801113,82.327118
213.335774,28.259728,-913.672955,0.091176,-0.110196,-0.199657,0.002425,175.64961,-13.785741,82.349065
202.415813,36.462529,-917.38849,0.096674,-0.108329,-0.193572,0.002475,175.664319,-13.766582,82.371367
193.63104,43.754004,-915.615629,0.100645,-0.10939,-0.185036,0.002425,175.677159,-13.744863,82.392571
186.24939,57.962894,-917.421161,0.102172,-0.113524,-0.16875,0.002475,175.685846,-13.719952,82.413038
184.175207,65.543145,-922.222628,0.104005,-0.117593,-0.148056,0.0024,175.692758,-13.694152,82.430509
